source_path,source_sha256,source_page,stage,ocr_path,ocr_sha256,parsed_rows,status,header_edges_300dpi,raw_ocr,unreadable_member_counts
data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,2,draft,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-02.tsv,9fe49d81b6db0d271a44e86b3cabde1994b6e8a3c44e4b1087738ba3b2557f23,10,parsed_ocr_review_required,"[727.0, 1130.5, 1578.5, 1986.25]","Sahid Matangini / ZP-2 WOMEN
~ Balluk-II, Balluk-I and
Kakharda Grams
Sahid Matangini / ZP-3
Dhalhara, Raghunathpur-I
and Raghunathpur-II WOMEN
Grams
Tamluk / ZP-4
Bishnubar-II, Pipulberia-
II, Pipulberia-I and Uttar
Sonamui Grams
WOMEN
Tamluk / ZP-5
Nilkunthia, Anantapur-I,
Tamluk 3 Srirampur-I and
Srirampur-II Grams
WOMEN
Tamluk / ZP-6
Anantapur-II, Bishnubar-
I, Padumpur-I and
Padumpur-II Grams
Kolaghat / ZP-7
Brindabanchak, WOMEN
Khanyadihi,
Baishnabchak, Siddha-I
and Siddha-II Grams
Panchayats
3 Kolaghat / ZP-8
eta Gopalnagar, Kola-lII,
Kola-I and Pulsita Grams
Kolaghat / ZP-9
Amalhanda, Sagarbarh,
Bhogpur and Deriachak WOMEN
Grams
Panskura-I / ZP-10
Mysore, Keshapat and
Panskura-I Grams
WOMEN
Panskura-I 3 Panskura-I / ZP-11
Gobindanagar, Ghoshpur,
Haur, Chaitanyapur-I and
Chaitanyapur-II Grams
BC
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\Purba Medinipur\Order-draft-SEC-Purba Medinipur.doc 2 of 7",[]
data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,3,draft,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-03.tsv,fe50cc58e4c3e9dede0d01c5e9daa6420dc01ea34027b173da6ea08682340edd,9,parsed_ocr_review_required,"[727.0, 1130.5, 1578.5, 1986.25]","Panskura-I / ZP-12
Pratappur-I, Pratappur-II,
a) Radhaballavchak,
Purushottampore, BC WOMEN
Raghunathbari and
Khandakhola Grams
Moyna / ZP-13
Gokulnagar,
Paramanandapur and WOMEN
Ramchak Grams
Moyna / ZP-14
Srikantha, Tilkhoja,
Moyna 3 Moyna-II and Moyna-I
Grams
BC
Moyna / ZP-15
Gojina, Bakcha,
Naichanpur-I and SC WOMEN
Naichanpur-II Grams
Nandakumar / ZP-16
Dakshin Narikelda,
Kumarchak, WOMEN
Bargodagodar and Chak
Simulia Grams
Nandakumar / ZP-17
Byabattarhat Paschim,
Byabattarhat Purba, WOMEN
Basudebpur and Kumarara
Grams
Nandakumar 3
Nandakumar / ZP-18
Kalyanpur, Sitalpur
Paschim, Saoraberia
Jalpai-II and Saoraberia
Jalpai-I Grams
SC
Mahishadal / ZP-19
Amritberia, Satish
Samanta, Kismatnaikundi
and Itamogra-I Grams
Mahishadal 3
Mahishadal / ZP-20
Itamogra-lII,
Garhkamalpur, Lakshya-I
and Lakshya-II Grams
WOMEN
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\Purba Medinipur\Order-draft-SEC-Purba Medinipur.doc 3 of 7",[]
data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,4,draft,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-04.tsv,d27e43a2b95620d018528200bb0c1b576dc885861d56a495850ab3e1f08dc4ac,11,parsed_ocr_review_required,"[727.0, 1130.5, 1578.5, 1986.25]","-* Betkundu Grams
Mahishadal / ZP-21
Natshal-II, Natshal-I and sc
WOMEN
Haldia / ZP-22
Baruttarhingly and
Chakdwipa Grams
WOMEN
Haldia : Haldia / ZP-23
Deulpota and Debhog
Grams
Sutahata / ZP-24
Kukrahati, Chaitanyapur SC
and Ashadtalia Grams
Sutahata 2
Sutahata / ZP-25
Guaberia, Horekhali and
Joynagar Grams
Nandigram-II / ZP-26
Boyal-I, Boyal-II,
Khodambari-II and
Khodambari-I Grams
Nandigram-II 2
Nandigram-II / ZP-27
Birulia, Amdabad-I and
Amdabad-II Grams SC
WOMEN
Nandigram-I / ZP-28
Bhekutia, Mahammadpur
and Kendamari Jalpai
Grams
WOMEN
Nandigram-I / ZP-29
Nandigram, Haripur, ~
Daudpur and Samsabad
Nandigram-I 3 Gam
Nandigram-I / ZP-30
Kalicharanpur,
Gokulnagar and
Sonachura Grams
WOMEN
Bhagwanpur-I / ZP-31
Bhagwanpur-I 3 Bibhisanpur, Beundia and
Simulia Grams
BC
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9,11.2017\Purba Medinipur\Order-draft-SEC-Purba Medinipur.doc
4 of 7","[[""Haldia"", "":""]]"
data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,5,draft,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-05.tsv,4d740341724a4fb73d52d5c489378dc9cfa4678f14923afc9068f87a2899e848,11,parsed_ocr_review_required,"[727.0, 1130.5, 1578.5, 1986.25]","Bhagwanpur-I / ZP-32
Mahammadpur-I,
o Mahammadpur-II,
Gurgram and Bhagwanpur
Grams
SC
WOMEN
Bhagwanpur-I / ZP-33
Kakra, Kajlagarh and
Kotebarh Grams BC
Chandipur / ZP-34
Jalpai, Brindabanpur-I,
Brindabanpur-II,
Nandapur, Baraghuni and
Chandipur 2 Dibakarpur Grams
Chandipur / ZP-35
Chowkhali, Iswarpur,
Usmanpur, Brajalalchak BC
and Kulbari Grams
WOMEN
Patashpur-I / ZP-36
Naipur, Gokulpur,
Gopalpur and Brajalalpur SC
Grams
Patashpur-I a Patashpur-I / ZP-37
Amarshi-I, Amarshi-I],
Chistipur-I, Chistipur-II
and Barhat Grams
Patashpur-II / ZP-38
Patashpur, Khar, Panchet
and Srirampur Grams
Patashpur-II
Patashpur-II / ZP-39 |
Southkhanda, Mathura
and Argoal Grams
WOMEN
Egra-II / ZP-40
Bathuary, Deshbandhu,
Vivekananda and
Manjushree Grams
SC
WOMEN
Egra-tl * Egra-II / ZP-41
Paniparul, Dubda,
Sarbodaya and
Basudevpur Grams
Contai-III / ZP-42
; Bhajachauli, Kumirda,
Contai-III 2 Lauda and Debendra
Grams
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\Purba Medinipur\Order-draft-SEC-Purba Medinipur.doc
5 of 7","[[""Patashpur-I"", ""a""], [""Egra-tl"", ""*""]]"
data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,6,draft,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-06.tsv,af81f8c9ee6d37ae2c9d1f28208009224b8c3883f47a71a12ea33c42841d3fe9,12,parsed_ocr_review_required,"[727.0, 1130.5, 1578.5, 1986.25]","Contai-III / ZP-43
Kanaidighi, Marishda,
r Kusumpur and Durmuth
Grams
Deshpran / ZP-44
Sarda, Aurai, Amtalia and BC
Dhobaberia Grams
Deshpran 2 Deshpran / ZP-45
Bamunia, Chalti, Basantia
and Dariapur Grams
Bhagwanpur-II / ZP-46
Radhapur, Basudevberia
and Itaberia Grams
Bhagwanpur-II / ZP-47
Arjunnagar, Mugberia and
Bhagwanpur-II 3 Baroj Grams
WOMEN
Bhagwanpur-II / ZP-48
Jukhia, Garbari-II and
Garbari-I Grams
Khejuri-I / ZP-49
Heria, Lakshi and Tikashi
Grams
Khejuri-I 2 Khejuri-I / ZP-50
Birbandar, Kamarda and
Kalagechia Grams ~
WOMEN
Khejuri-II / ZP-51
Haludbari, Baratala and SC
Khejuri Grams
Khejuri-II 2
Khejuri-II / ZP-52
Janka and Nijkasba Grams
Contai-I / ZP-53
Badalpur, Haipur, Raipur,
Paschim Barh and
Dulalpur Grams
WOMEN
Contai-I 2 Contai-I/ ZP-54
Mahisagote, Sabajput,
Nayaput and Majilapur
Grams
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\Purba Medinipur\Order-draft-SEC-Purba Medinipur.doc
6 of 7",[]
data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,7,draft,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-07.tsv,bef840fdb61d4cc9c4a380ba37f953969af68fe463e77ba49164b686c0d76b1d,6,parsed_ocr_review_required,"[727.0, 1130.5, 1578.5, 1986.25]","Ramnagar-I / ZP-55
Badhia, Haldia-I, Haldia-
II and Talgachhari-I
Grams
Ramnagar-I 2 Ramnagar-I / ZP-56
Basantapur, Gobra,
Padima-I, Padima-II and
Talgachhari-II Grams
WOMEN
Ramnagar-II / ZP-57
Paldhui, Depal, Kadua
and Maitana Grams BC WOMEN
Ramnagar-II 2 Ramnagar-II / ZP-58
Badalpur, Balisai,
Satilapur and Kalindi BC
Grams
Egra-I / ZP-59
Barida, Kasba Egra,
Chhatri and Jerthan WOMEN
Grams
Egra-I 2 Egra-I / ZP-60
Panchrol, Sahara, Rishi BC WOMEN
Bankimchandra and Jumki
Grams
(A.K.SING
State Election Commissioner,
West Bengal State Election Commission
18ft.Ps
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\Purba Medinipur\Order-draft-SEC-Purba Medinipur.doc 7 of 7",[]
data/wb/2018/draft/1357-SEC-Draft order of Paschim Medinipur district.pdf,f67efd95e36ad6d2e4485a2593d431527110a5e2a6e4ac3a44cede7959c94c87,1,draft,data/wb/ocr/draft/1357-SEC-Draft order of Paschim Medinipur district-01.tsv,2dec7921ef01e4a42ae2a79dbbe12faacc0a253d57f87697985fc3e6ce7db118,1,parsed_ocr_review_required,"[725.5, 1109.25, 1563.75, 1974.25]","WEST BENGAL STATE ELECTION COMMISSION
18, Sarojini Naidu Sarani
(Rawdon Street)
Kolkata — 700 017
No. 1357- SEC/1D-208/2017 Date.15-11-2017
ORDER
In exercise of the power conferred by Section 140 of The West Bengal Panchayat
( Amendment) Act, 2012 and Section 140 of The West Bengal Panchayat( Second
Amendment) Act, 2012 read with Sections 16 of the West Bengal Panchayat Elections
Act, 2003 and Section 17 of the West Bengal Panchayat Elections ( Amendment ) Act,
2012 and Section 17 of the West Bengal Panchayat Elections ( Second Amendment )
Act, 2012 read with Rules 26 of the West Bengal Panchayat Elections Rules, 2006 ( as
Amended vide No 5013/PN/O/3R-1/2012 dated 24-09-2012 of P&RD Deptt,, Govt. of
West Bengal ) and Rule 27 of the West Bengal Panchayat Elections Rules, 2006, West
Bengal State Election Commission, hereby publish the draft Order for delimitation of
Paschim Medinipur Zilla Parishad constituencies and reservation of seats
thereto for Panchayat General Elections 2018. The Block(s) have been specified in
column (1) of the Schedule below (hereinafter referred to as the said Schedule), the
number of members to be elected to the Zilla Parishad specified in the corresponding
entries in column (2), to divide the area of the Block into constituencies specified in the
corresponding entries in column (3),to determine the constituency or constituencies
reserved for the Scheduled Tribes(ST), Scheduled Castes (SC) or the Backward Classes
(BC) specified in the corresponding entries in column (4) and the constituency or
constituencies reserved for women specified in the corresponding entries in column (5)
of the said schedule.
The draft will be taken up for consideration by the State Election Commissioner
after fifteen days from this day.
Any objection or suggestion with respect thereto received by the Commission
within the said period, shall be duly considered.
THE SCHEDULE
Paschim Medinipur Zilla Parishad
Paschim Medinipur District
Number of
members Constituencies , ;
Number, Name and area of reserved for Constituencies
Name of Block one MDE reserved for
elected to the Constituency ST/ SC/ BC
. women
the Zilla persons
Parishad
3 5
(1) (2) ©) (4) 6)
Dantan-II/ZP-1
Dantan-II 2 Talda, Turka, Sabra and BC
Jenkapur Grams
1 of 6","[[""Name of Block"", ""one""]]"
data/wb/2018/draft/1357-SEC-Draft order of Paschim Medinipur district.pdf,f67efd95e36ad6d2e4485a2593d431527110a5e2a6e4ac3a44cede7959c94c87,2,draft,data/wb/ocr/draft/1357-SEC-Draft order of Paschim Medinipur district-02.tsv,eb40f6fb5782d3b374e5cbda23d9eed61bde3c5a3c8e11de6175411fbebaa6fd,12,parsed_ocr_review_required,"[725.5, 1109.25, 1563.75, 1974.25]","Dantan-II /ZP-2
Sauri-Kotbar, Porolda and
Haripur Grams
Women
Mohanpur /ZP-3
Sautia,Nilda and Tanua
Grams BC
Mohanpur 2
Women
Mohanpur /ZP-4
Shialsai and Mohanpur
Grams
Women
Dantan-I /ZP-5
Chakismailpur, Salikotha, ST
Angua and Anikola Grams
Dantan-I Dantan-I /ZP-6
Alikosha,Tararui,Manoharpu
r,Dantan-I and Dantan-II
Grams
BC
Women
Keshiyari /ZP-7
Ghritagram, Khajra,
Santrapur, Kusumpur and
Lalua Grams
Women
Keshiary 2 Keshiary /ZP-8
Baghasty, Nachipur,
Keshiary and Gaganeshwar
Grams
Women
Narayangarh /ZP-9
Mokrampur, Gramraj,
Narma, Kunarpur, Pakurseni
and Khursi Grams
Women
Narayangarh /ZP-10
Narayangarh, Kashipur,
Belda-II, Belda-I and
Narayangarh 3 Bakhrabad Grams
Women
Narayangarh /ZP-11
Ranisarai, Mannya,
Tutranga,
Kushbasan and Hemchandra
Grams
Women
Sabong /ZP-12
Debhog, Nowgan, Danrra,
Dasagram and Sarta Grams =
Sabong 3 Sabong /ZP-13
Chaulkuri, Narayanbarh,
Sabang and Balpai Grams
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\Paschim Medinipur\Order-draft-SEC-Paschim Medinipur.doc
2 of 6",[]
data/wb/2018/draft/1357-SEC-Draft order of Paschim Medinipur district.pdf,f67efd95e36ad6d2e4485a2593d431527110a5e2a6e4ac3a44cede7959c94c87,3,draft,data/wb/ocr/draft/1357-SEC-Draft order of Paschim Medinipur district-03.tsv,e806c00bdf4e1b4b54e13c4c917dbbf17dca6ccf5685d160c05ce2b0c49995df,12,parsed_ocr_review_required,"[725.5, 1109.25, 1563.75, 1974.25]","Sabong /ZP-14
Bhemua, Mohar, Bural and Sc
Bishnupur Grams
Pingla / ZP-15
Maligram, Jalchak-I and
Jalchak-II Grams BC
Women
Pingla / ZP-16
Pingla 3 Kusumda, Jamna, BC
Dhaneswarpur and Karkai
Grams
Women
Pingla /ZP-17
Khirai, Gobardhanpur and BC
Pindrui Grams
Kharagpur-II /ZP-18
Kaliara-I, Kaliara-II,
Lachhmanpur, Paparara-I
and Paparara-II Grams
Kharagpur-II 2
Kharagpur-II /ZP-19
Chakmakrampur, Changual, -
Sankoa and Palsya Grams omen
Medinipur Sadar /ZP-20
Siromoni, Panchkhuri-I,
Panchkhuri-II, Bonpura and ST
Women
Pathra Grams
Medinipur Sadar 2
Medinipur Sadar/ZP-21
Dherua, Chandra, Monidaha
and Kankabati Grams
Kharagpur-I /ZP-22
Kalaikunda, Barkola and ST
Arjuni Grams
Kharagpur-I 2 Khragpur-I /ZP-23
Hariatara, Gopali, Bhetia and
Khelar Grams
Women
Debra /ZP-24
Bhabanipur, Bharatpur, ST
Malighati and Golgram
Grams
Women
Debra 3
Debra /ZP-25
Satyapur, Khanamohan, SC
Debra-I, Debra-II and
Shanrpur-Lowada Grams
H:\shared folder\Panchayat ELection 2018\Delimitation and Teservation_9.11.2017\Paschim Medinipur\Order-draft-SEC-Paschim Medinipur.doc
3 of 6",[]
data/wb/2018/draft/1357-SEC-Draft order of Paschim Medinipur district.pdf,f67efd95e36ad6d2e4485a2593d431527110a5e2a6e4ac3a44cede7959c94c87,4,draft,data/wb/ocr/draft/1357-SEC-Draft order of Paschim Medinipur district-04.tsv,90603203a8b8313e5f66a98c0965446d5df5a21e6f1c2885483abfe739bf323c,11,parsed_ocr_review_required,"[725.5, 1109.25, 1563.75, 1974.25]","Debra /ZP-26
Jalimanda, Duan-I, Duan-II,
Radhamohanpur-I and me Women
Radhamohanpur-II Grams
Daspur-I /ZP-27
Daspur-I, Daspur-II and sc
Basudevpur Grams
Daspur-I /ZP-28
Panchberia, Nandanpur-I,
Daspur-I 3 Nandanpur-II and Sarberia-II SC Women
Grams
Daspur I/ZP-29
Rajnagar, Sarberia-I and
Nij-narajole Grams
Daspur-II /ZP-30
Khanjapur, Kamalpur,
Ranichak, Chaipat and Benai SC
Grams
Daspur-II/ZP-31
Sahachak, Gochati
Daspur-II 3 Nischintapur, Kheput D.B Women
and Palaspai Grams
Daspur-II /ZP-32
Dudhkomra, Goura,
Khukurdaha and
Joytghanashyam Grams
Ghatal /ZP-33
Sultanpur, Irhpala, Mansuka- Women
I and Mansuka-II Grams
Ghatal /ZP-34
Birsingha, Ajabnagar-II, SC Women
Ghatal 3 Manoharpur-I and
Manoharpur-II Grams
Ghatal /ZP-35
Mohanpur, Ajabnagar-I,
Dewanchak-I and
Dewanchak-II Grams
BC
Chandrakona-II /ZP-36
Bhagabantapur-
Chandrakona-I . I,Bhagabantapur-II and a
Basanchora Grams
Women
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\Paschim Medinipur\Order-draft-SEC-Paschim Medinipur.doc 4 of 6","[[""Chandrakona-I"", "".""]]"
data/wb/2018/draft/1357-SEC-Draft order of Paschim Medinipur district.pdf,f67efd95e36ad6d2e4485a2593d431527110a5e2a6e4ac3a44cede7959c94c87,5,draft,data/wb/ocr/draft/1357-SEC-Draft order of Paschim Medinipur district-05.tsv,f7794608dff36d12d970973ce197f5b2fdda0204913d25218fbd0027f2b22035,11,parsed_ocr_review_required,"[725.5, 1109.25, 1563.75, 1974.25]","Chandrakona-Il / ZP-37
Kuapur, Bandipur-I and SC
Bandipur-II Grams
Chandrakona-I /ZP-38
Lakshmipur, Jara and
Mangrul Grams SC Women
Chandrakona-I 2
Chandrakona-I / ZP-39
Manikkundu, Manoharpur-I
and Manoharpur-II Grams
Garhbeta-II/ZP-40
Amlasuli, Piasala, Sarbot,
Jogardanga and Makli
Grams
Garhbeta-II /ZP-41
Patharpara, Pingboni,
Goaltore,
Jirapara and Gohaldanga
Grams
Garhbeta-I /ZP-42
Shyamnagar, Dhadika, Agra
and Benachapra Grams
Garhbeta-II 2
Garhbeta-I /ZP-43 Women
Amkopa, Amlagora, Garanga
Garhbeta-I 3 and Garhbeta Grams
Garhbeta-I/ZP-44
Kadra-Uttarbil, Sandhipur,
Baramura and Kharkusma
Grams
Garhbeta-III /ZP-45 Ww
Satbankura, SankarKanta omeB
Nayabasat and Nalbona
Garhbeta-III 2 Grams
Garhbeta-III / ZP-46
Raskundu, Karsa, Amsole
and Uriasai Gram
Salboni /ZP-47
Salboni, Bishnupur,
Salboni 2 Debagram, Lalgeria and BC Women
Bhimpur Grams
H:\shared folder\Panchayat ELection 2018\Delimitation and teservation_9.11.2017\Paschim Medinipur\Order-draft-SEC-Paschim Medinipur.doc 5 of 6",[]
data/wb/2018/draft/1357-SEC-Draft order of Paschim Medinipur district.pdf,f67efd95e36ad6d2e4485a2593d431527110a5e2a6e4ac3a44cede7959c94c87,6,draft,data/wb/ocr/draft/1357-SEC-Draft order of Paschim Medinipur district-06.tsv,09378c83f09d5a78067a3ae7a5af163e2de37c672ecdae5c237ad47505846cfd,4,parsed_ocr_review_required,"[725.5, 1109.25, 1563.75, 1974.25]","Salboni /ZP-48
Bankibandh, Karnagarh,
Kashijora, Garhmal and
Satpati Grams
Keshpur /ZP-49
Jorakeudi-Solidiha, Sirsha,
Amanpur, Golar and
Mugbasan Grams
Keshpur /ZP-50
Jagannathpur,Teghori,
Keshpur 3 Amrakuchi, Anandapur and BC
Keshpur Grams
Keshpur /ZP-51
Kalagram,Sarishakhola,
Dhalhara,Jhentla and
Enayetpur Grams
(A.K.SING
State Election Commissioner,
West Bengal State Election Commission
Lf a) ~1 7
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\Paschim Medinipur\Order-draft-SEC-Paschim Medinipur.doc
6 of 6
-",[]
data/wb/2018/draft/1359-SEC-draft reservation-Jhargram.pdf,b53cbcb22337a26cb1b97d78b9b5bce4e6e95f373d9920c05d16816e7c825ebf,1,draft,data/wb/ocr/draft/1359-SEC-draft reservation-Jhargram-01.tsv,5444369e57b5e3e62f2f021b5a20e15091319c4c41b788ab9b20ea35f87b9b2e,1,parsed_ocr_review_required,"[633.0, 1052.75, 1579.25, 2029.0]","WEST BENGAL STATE ELECTION COMMISSION
18, Sarojini Naidu Sarani
(Rawdon Street)
Kolkata — 700 017
No. 1359- SEC/1D-215/2017 Date.15.11.2017.
ORDER
In exercise of the power conferred by Section 140 of The West Bengal Panchayat
( Amendment) Act, 2012 and Section 140 of The West Bengal Panchayat( Second Amendment)
Act, 2012 read with Sections 16 of the West Bengal Panchayat Elections Act, 2003 and Section 17
of the West Bengal Panchayat Elections ( Amendment ) Act, 2012 and Section 17 of the West
Bengal Panchayat Elections ( Second Amendment ) Act, 2012 read with Rules 26 of the West
Bengal Panchayat Elections Rules, 2006 (as Amended vide No 5013/PN/O/3R-1/2012 dated 24-
09-2012 of P&RD Deptt,, Govt. of West Bengal ) and Rule 27 of the West Bengal Panchayat
Elections Rules, 2006, West Bengal State Election Commission, hereby publish the draft Order
for delimitation of Jhargram Zilla Parishad constituencies and reservation of seats
thereto for Panchayat General Elections 2018. The Block(s) have been specified in column (1) of
the Schedule below (hereinafter referred to as the said Schedule), the number of members to be
elected to the Zilla Parishad specified in the corresponding entries in column (2), to divide the
area of the Block into constituencies specified in the corresponding entries in column (3),to
determine the constituency or constituencies reserved for the Scheduled Tribes(ST), Scheduled
Castes (SC) or the Backward Classes (BC) specified in the corresponding entries in column (4)
and the constituency or constituencies reserved for women specified in the corresponding entries
in column (5) of the said schedule.
The draft will be taken up for consideration by the State Election Commissioner after
fifteen days from this day.
Any objection or suggestion with respect thereto received by the Commission within the
said period, shall be duly considered.
THE SCHEDULE
Jhargram Zilla Parishad
Jhargram District -
Number of
members to Namiier, Name-and aves of the Constituencies | Constituencies
Name of Block be elected Cons teens reserved for ST/ | reserved for
to the Zilla y SC/ BC persons women
Parishad
3 5
(1) Q) o (4) 6)
Gopiballavpur-I /ZP-1
Gopiballavpur-I 2 Satma, Amarda, Sasra and Saria ST
grams
1 of 3",[]
data/wb/2018/draft/1359-SEC-draft reservation-Jhargram.pdf,b53cbcb22337a26cb1b97d78b9b5bce4e6e95f373d9920c05d16816e7c825ebf,2,draft,data/wb/ocr/draft/1359-SEC-draft reservation-Jhargram-02.tsv,83cac51a61818f8ef882c259c4ee5401e7d0a0053cfbf8dff27afbe2ceafdba0,12,parsed_ocr_review_required,"[633.0, 1052.75, 1579.25, 2029.0]","Gopiballavpur-I /ZP-2
Gopiballavpur, Alampur and
Kendugari grams Women
Gopiballavpur-II /ZP-3
Chorchita, Nota, Tapsia and SC Women
Kuliana grams
Gopiballavpur- 2
Il Gopiballavpur-II /ZP-4
Beliaberah, Kharbandhi and
Petbindhi grams
Nayagram/ZP-5
Patina, Chandabila, Barakhankri, ST
Malam, Baranegui, Nayagram and
Jamirapal grams
Nayagram
Nayagram/ZP-6
Kharikamathani, Berajal, Baligeria,
Arrah and Chandrarekha grams ST Women
Jhargram / ZP-7
Aguiboni,Chandri, Patasimul,
Nedabahara, Radhanagar, Salboni ST
and Sapdhara grams
—_— : Jhargram /ZP-8
Lodhasuli, Dudhkundi, Bandhgora,
Manikpara, Sardiha and Chubka ST Women
grams
Sankrail / ZP-9
Ragra, Andhari, Dhanghori, Chhatri
and Rohini grams Women
.
Sankrail 2 Sankrail / ZP-10
Pathra, Khudmarai, Sankrail, SC
Kultikri and Laudaha grams
Binpur-I / ZP-11
Binpur, Belatikri, Andharia,
Dahijuri and Nepura grams
Binpur-I - Binpur-I/ ZP-12
Boita, Dharampur, Lalgarh, Sijua
and Ramgarh grams
SC Women
Binpur-II / ZP-13
Binpur-II 2 Banspahari, Bhulabheda, Simulpal,
Sandapara and Belpahari grams
Women
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017Uhargram\Order-draft-SEC-Jhargram.doc 2 of 3","[[""\u2014_\u2014"", "":""], [""Binpur-I"", ""-""]]"
data/wb/2018/draft/1359-SEC-draft reservation-Jhargram.pdf,b53cbcb22337a26cb1b97d78b9b5bce4e6e95f373d9920c05d16816e7c825ebf,3,draft,data/wb/ocr/draft/1359-SEC-draft reservation-Jhargram-03.tsv,3f85015c56e9b66050c22cfb73d2efe540d3ac51ae9426410d050f255d284f32,3,parsed_ocr_review_required,"[633.0, 1052.75, 1579.25, 2029.0]","Binpur-II /ZP-14
Silda, Bhelaidiha, Ergoda, Kanko
and Harda grams
Jamboni / ZP-15
Parihati, Dharsha, Gidhni, Kapgari,
and Dubra grams
Jamboni 2 Jamboni /ZP-16
Lalbandh, Jamboni, Chilkigarh, Women
Kenddangri and Chichra grams
(A.K.SING
State Election Commissioner,
West Bengal State Election Commission
15 .)1-17
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11,2017Uhargram\Order-draft-SEC-Jhargram.doc 3 of 3",[]
data/wb/2018/draft/1361-SEC-Draft order of Purulia district.pdf,1f99e151060426ea9dbb4e0c864e8adc632372c38e446563268a9af3302da0c8,1,draft,data/wb/ocr/draft/1361-SEC-Draft order of Purulia district-01.tsv,a746a0ec696a7dbf3798ef9801ccf16ab3039a935ff3e6d0f7b0870cac1affbc,2,parsed_ocr_review_required,"[654.75, 1056.5, 1564.75, 2006.25]","WEST BENGAL STATE ELECTION COMMISSION
18, Sarojini Naidu Sarani
(Rawdon Street)
Kolkata — 700 017
No. 1361- SEC/1D-205/2017 Date: 15-11-2017
ORDER
In exercise of the power conferred by Section 140 of The West Bengal Panchayat
( Amendment) Act, 2012 and Section 140 of The West Bengal Panchayat( Second Amendment)
Act, 2012 read with Sections 16 of the West Bengal Panchayat Elections Act, 2003 and Section 17
of the West Bengal Panchayat Elections ( Amendment ) Act, 2012 and Section 17 of the West
Bengal Panchayat Elections ( Second Amendment ) Act, 2012 read with Rules 26 of the West
Bengal Panchayat Elections Rules, 2006 (as Amended vide No 5013/PN/O/3R-1/2012 dated 24-09-
2012 of P&RD Deptt,, Govt. of West Bengal ) and Rule 27 of the West Bengal Panchayat
Elections Rules, 2006, West Bengal State Election Commission, hereby publish the draft Order for
delimitation of Purulia Zilla Parishad constituencies and reservation of seats thereto for
Panchayat General Elections 2018. The Block(s) have been specified in column (1) of the Schedule
below (hereinafter referred to as the said Schedule), the number of members to be elected to the
Zilla Parishad specified in the corresponding entries in column (2), to divide the area of the Block
into constituencies specified in the corresponding entries in column (3),to determine the
constituency or constituencies reserved for the Scheduled Tribes(ST), Scheduled Castes (SC) or
the Backward Classes (BC) specified in the corresponding entries in column (4) and the
constituency or constituencies reserved for women specified in the corresponding entries in
column (5) of the said schedule.
The draft will be taken up for consideration by the State Election Commissioner after fifteen
days from this day.
Any objection or suggestion with respect thereto received by the Commission within the said
period, shall be duly considered.
THE SCHEDULE
Purulia Zilla Parishad
Purulia District
Number of
members to Nannher.: Name andl seca of the Constituencies | Constituencies
Name of Block | be elected ‘Cow ieee reserved for ST/ | reserved for
to the Zilla y SC/ BC persons women
Parishad
(1) (2) (3) (4) (5)
Barabazar/ZP-1
Bhagabandh, Sukurhutu, Dhelatba ST
mu,Banjora and Bansbera Grams
Rarabazar Z Barabazar /ZP-2
Th
umrasole,Berada,Barabazar, Lat BC ——
pada and Sindri Grams
1 of 4","[[""Rarabazar"", ""Z""]]"
