record_type,tier,axis,normalized_name,match_status,axis_comparison,order_record_id,order_source_path,order_source_sha256,order_source_page,order_table_row,order_bbox,order_bbox_units,order_name_raw,order_raw_reading,order_reviewed_reading,order_category_raw,order_axis_claim,order_axis_claim_for_comparison,order_review_status,order_name_review_status,order_quality_flags,handbook_candidate_row_ids,handbook_candidate_serials,handbook_row_id,handbook_source_path,handbook_source_sha256,handbook_source_page,handbook_bbox,handbook_bbox_units,handbook_source_gp_serial,handbook_name_raw,handbook_code_raw,handbook_caste,handbook_women,note
order_positive_mention,gp_head,caste,belpukur,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:8:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,8,"[354.69, 483.53, 397.76, 813.49]",rendered_original_page_pixels_scale_to_1800,Belpukur,Belpukur (BC) ~,,BC,BC,OBC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only;low_ocr_confidence,"[""a6d9c8cec0abe7a969c4""]",[99],a6d9c8cec0abe7a969c4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,"[85.37400000000001, 322.009995, 468.09999, 337.61000999999993]","PDF points, top-left origin",99,Belpukur,OBCW,OBC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,women,belpukur,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:8:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,8,"[367.77, 213.76, 408.51, 484.92]",rendered_original_page_pixels_scale_to_1800,Belpukur,Belpukur,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""a6d9c8cec0abe7a969c4""]",[99],a6d9c8cec0abe7a969c4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,"[85.37400000000001, 322.009995, 468.09999, 337.61000999999993]","PDF points, top-left origin",99,Belpukur,OBCW,OBC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,dhubulia-i,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:9:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,9,"[384.67, 484.92, 428.25, 814.9]",rendered_original_page_pixels_scale_to_1800,Dhubulia-I,Dhubulia-I (SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""92a7a077cc98ff18c57e""]",[100],92a7a077cc98ff18c57e,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,"[85.37400000000001, 337.61000999999993, 468.09999, 353.089995]","PDF points, top-left origin",100,Dhubulia-I,SC,SC,0,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,dhubulia-ii,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:10:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,10,"[415.14, 486.34, 458.23, 816.29]",rendered_original_page_pixels_scale_to_1800,Dhubulia-II,Dhubulia-II (BC),,BC,BC,OBC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""bcc8e553051d3901b480""]",[101],bcc8e553051d3901b480,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,"[85.37400000000001, 353.089995, 468.09999, 368.56999499999995]","PDF points, top-left origin",101,Dhubulia-II,OBCW,OBC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,women,dhubulia-ii,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:10:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,10,"[428.25, 216.58, 469.01, 487.73]",rendered_original_page_pixels_scale_to_1800,Dhubulia-II,Dhubulia-II,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""bcc8e553051d3901b480""]",[101],bcc8e553051d3901b480,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,"[85.37400000000001, 353.089995, 468.09999, 368.56999499999995]","PDF points, top-left origin",101,Dhubulia-II,OBCW,OBC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,women,deypara,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:11:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,11,"[458.23, 217.98, 499.0, 489.12]",rendered_original_page_pixels_scale_to_1800,Deypara,Deypara,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""f19d56645bf10569c942""]",[102],f19d56645bf10569c942,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,"[85.37400000000001, 368.56999499999995, 468.09999, 384.05000999999993]","PDF points, top-left origin",102,Deypara,Women,UR,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,ruipukur,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:12:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,12,"[475.08, 489.12, 518.7, 819.08]",rendered_original_page_pixels_scale_to_1800,Ruipukur,Ruipukur (BC),,BC,BC,OBC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""e4a67c2afda0ec8a6b18""]",[103],e4a67c2afda0ec8a6b18,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,"[85.37400000000001, 384.05000999999993, 468.09999, 399.529995]","PDF points, top-left origin",103,Ruipukur,OBC,OBC,0,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,bhatjangla,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:13:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,13,"[505.56, 490.54, 549.68, 820.51]",rendered_original_page_pixels_scale_to_1800,Bhatjangla,Bhatjangla (SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""c1304bf02c75e51cc41f""]",[104],c1304bf02c75e51cc41f,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,"[85.37400000000001, 399.529995, 468.09999, 415.00999499999995]","PDF points, top-left origin",104,Bhatjangla,SCW,SC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,women,bhatjangla,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:13:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,13,"[518.7, 220.8, 560.49, 491.98]",rendered_original_page_pixels_scale_to_1800,Bhatjangla,Bhatjangla,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""c1304bf02c75e51cc41f""]",[104],c1304bf02c75e51cc41f,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,"[85.37400000000001, 399.529995, 468.09999, 415.00999499999995]","PDF points, top-left origin",104,Bhatjangla,SCW,SC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,dignagar,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:14:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,14,"[536.52, 491.98, 579.67, 821.9]",rendered_original_page_pixels_scale_to_1800,Dignagar,Dignagar (SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""1ba0a87ddbf947a82f1e""]",[106],1ba0a87ddbf947a82f1e,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,"[85.37400000000001, 430.61000999999993, 468.09999, 446.089995]","PDF points, top-left origin",106,Dignagar,SC,SC,0,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,women,gayeshpur,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:15:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,15,"[579.67, 223.64, 620.47, 494.76]",rendered_original_page_pixels_scale_to_1800,Gayeshpur,Gayeshpur,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""2fe1df937a07317a1fba""]",[107],2fe1df937a07317a1fba,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,"[85.37400000000001, 446.089995, 468.09999, 461.56999499999995]","PDF points, top-left origin",107,Gayeshpur,Women,UR,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,women,babla .,unmatched_order_name,not_compared,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:16:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,16,"[609.65, 225.04, 650.46, 496.15]",rendered_original_page_pixels_scale_to_1800,Babla .,Babla .,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only;low_ocr_confidence,[],[],,,,,,,,,,,,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,haripur,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:17:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,17,"[626.43, 496.15, 669.1, 826.03]",rendered_original_page_pixels_scale_to_1800,Haripur,Haripur (SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""d236615c92703d0e4c91""]",[110],d236615c92703d0e4c91,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,"[85.37400000000001, 492.55000999999993, 468.09999, 508.029995]","PDF points, top-left origin",110,Haripur,SCW,SC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,women,haripur,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:17:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,17,"[639.63, 226.43, 679.95, 497.52]",rendered_original_page_pixels_scale_to_1800,Haripur,Haripur,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only;low_ocr_confidence,"[""d236615c92703d0e4c91""]",[110],d236615c92703d0e4c91,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,"[85.37400000000001, 492.55000999999993, 468.09999, 508.029995]","PDF points, top-left origin",110,Haripur,SCW,SC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,belgoria-i,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:18:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,18,"[655.9, 497.52, 699.08, 827.42]",rendered_original_page_pixels_scale_to_1800,Belgoria-I,Belgoria-I (SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""5483cd9cafcc1184b23c""]",[112],5483cd9cafcc1184b23c,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,"[85.37400000000001, 523.63001, 468.09999, 539.11001]","PDF points, top-left origin",112,Belgoria-I,SC,SC,0,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,arbandi-ii,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:19:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,19,"[685.86, 498.92, 729.56, 828.83]",rendered_original_page_pixels_scale_to_1800,Arbandi-II,Arbandi-II (BC),,BC,BC,OBC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""0e0f1133068c7da32fd5""]",[113],0e0f1133068c7da32fd5,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,"[85.37400000000001, 539.11001, 468.09999, 554.58998]","PDF points, top-left origin",113,Arbandi-II,OBC,OBC,0,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,arbandi-i,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:20:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,20,"[716.32, 500.33, 760.03, 830.24]",rendered_original_page_pixels_scale_to_1800,Arbandi-I,Arbandi-I (SC) .,,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only;low_ocr_confidence,"[""b7e54c99d1476b6e496f""]",[114],b7e54c99d1476b6e496f,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,"[85.37400000000001, 554.58998, 468.09999, 570.0700099999999]","PDF points, top-left origin",114,Arbandi-I,SC,SC,0,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,nabla,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:21:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,21,"[746.79, 501.75, 790.01, 831.62]",rendered_original_page_pixels_scale_to_1800,Nabla,Nabla (BC),,BC,BC,OBC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""cb734593593aaa09234b""]",[115],cb734593593aaa09234b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,"[85.37400000000001, 570.0700099999999, 468.09999, 585.5500099999999]","PDF points, top-left origin",115,Nabla,OBCW,OBC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,women,nabla,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:21:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,21,"[760.03, 232.05, 800.89, 503.14]",rendered_original_page_pixels_scale_to_1800,Nabla,Nabla,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""cb734593593aaa09234b""]",[115],cb734593593aaa09234b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,"[85.37400000000001, 570.0700099999999, 468.09999, 585.5500099999999]","PDF points, top-left origin",115,Nabla,OBCW,OBC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,fulia township,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:4:gp_head:22:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,4,22,"[776.75, 503.14, 819.98, 833.01]",rendered_original_page_pixels_scale_to_1800,Fulia Township,Fulia Township (SC),Fulia Township (SC),SC,SC,SC,visually_corrected,visually_read_independent_verification_pending,ocr_not_certified;positive_mentions_only;source_pinned_visual_correction,"[""6e3ef72a94d38acabd5a""]",[116],6e3ef72a94d38acabd5a,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,60,"[85.37400000000001, 585.5500099999999, 468.09999, 601.02998]","PDF points, top-left origin",116,Fulia Township,SC,SC,0,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
