row_id,source_path,source_sha256,source_page,source_table,source_table_row,source_bbox,source_coordinate_system,raw_cells,cell_bboxes
7bd35f101c812a129cf9,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,11,"[124.58, 228.77000000000004, 775.4199899999999, 241.37000000000006]","PDF points, top-left origin","[""Saguna"", ""92/50-79"", null, ""23721"", ""16"", ""22"", ""27"", ""0"", ""27"", ""27"", ""1"", ""6"", ""0"", ""0"", ""6"", ""0"", ""7""]","[[124.58, 228.77000000000004, 197.18, 241.37000000000006], [197.18, 228.77000000000004, 265.5585764285714, 241.37000000000006], null, [265.5585764285714, 228.77000000000004, 301.850005, 241.37000000000006], [301.850005, 228.77000000000004, 342.76998999999995, 241.37000000000006], [342.76998999999995, 228.77000000000004, 378.650005, 241.37000000000006], [378.650005, 228.77000000000004, 402.16999000000004, 241.37000000000006], [402.16999000000004, 228.77000000000004, 437.450005, 241.37000000000006], [437.450005, 228.77000000000004, 469.370005, 241.37000000000006], [469.370005, 228.77000000000004, 493.26998999999995, 241.37000000000006], [493.26998999999995, 228.77000000000004, 520.3900199999999, 241.37000000000006], [520.3900199999999, 228.77000000000004, 539.5900200000001, 241.37000000000006], [539.5900200000001, 228.77000000000004, 612.30999, 241.37000000000006], [612.30999, 228.77000000000004, 649.306017, 241.37000000000006], [649.306017, 228.77000000000004, 677.85999, 241.37000000000006], [677.85999, 228.77000000000004, 705.5799900000001, 241.37000000000006], [705.5799900000001, 228.77000000000004, 775.4199899999999, 241.37000000000006]]"
edb88855fb16a56bce63,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,12,"[124.58, 241.37000000000006, 775.4199899999999, 253.85000000000002]","PDF points, top-left origin","[""Tatla-II"", ""91/186-208"", null, ""17571"", ""12"", ""17"", ""20"", ""0"", ""20"", ""20"", ""1"", ""3"", ""2"", ""0"", ""2"", ""2"", ""5""]","[[124.58, 241.37000000000006, 197.18, 253.85000000000002], [197.18, 241.37000000000006, 265.5585764285714, 253.85000000000002], null, [265.5585764285714, 241.37000000000006, 301.850005, 253.85000000000002], [301.850005, 241.37000000000006, 342.76998999999995, 253.85000000000002], [342.76998999999995, 241.37000000000006, 378.650005, 253.85000000000002], [378.650005, 241.37000000000006, 402.16999000000004, 253.85000000000002], [402.16999000000004, 241.37000000000006, 437.450005, 253.85000000000002], [437.450005, 241.37000000000006, 469.370005, 253.85000000000002], [469.370005, 241.37000000000006, 493.26998999999995, 253.85000000000002], [493.26998999999995, 241.37000000000006, 520.3900199999999, 253.85000000000002], [520.3900199999999, 241.37000000000006, 539.5900200000001, 253.85000000000002], [539.5900200000001, 241.37000000000006, 612.30999, 253.85000000000002], [612.30999, 241.37000000000006, 649.306017, 253.85000000000002], [649.306017, 241.37000000000006, 677.85999, 253.85000000000002], [677.85999, 241.37000000000006, 705.5799900000001, 253.85000000000002], [705.5799900000001, 241.37000000000006, 775.4199899999999, 253.85000000000002]]"
de3661cedbf8d29bad1f,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,13,"[124.58, 253.85000000000002, 775.4199899999999, 266.33001]","PDF points, top-left origin","[""Rautari"", ""91/209-224"", null, ""13424"", ""9"", ""12"", ""15"", ""0"", ""15"", ""15"", ""1"", ""2"", ""1"", ""0"", ""3"", ""0"", ""4""]","[[124.58, 253.85000000000002, 197.18, 266.33001], [197.18, 253.85000000000002, 265.5585764285714, 266.33001], null, [265.5585764285714, 253.85000000000002, 301.850005, 266.33001], [301.850005, 253.85000000000002, 342.76998999999995, 266.33001], [342.76998999999995, 253.85000000000002, 378.650005, 266.33001], [378.650005, 253.85000000000002, 402.16999000000004, 266.33001], [402.16999000000004, 253.85000000000002, 437.450005, 266.33001], [437.450005, 253.85000000000002, 469.370005, 266.33001], [469.370005, 253.85000000000002, 493.26998999999995, 266.33001], [493.26998999999995, 253.85000000000002, 520.3900199999999, 266.33001], [520.3900199999999, 253.85000000000002, 539.5900200000001, 266.33001], [539.5900200000001, 253.85000000000002, 612.30999, 266.33001], [612.30999, 253.85000000000002, 649.306017, 266.33001], [649.306017, 253.85000000000002, 677.85999, 266.33001], [677.85999, 253.85000000000002, 705.5799900000001, 266.33001], [705.5799900000001, 253.85000000000002, 775.4199899999999, 266.33001]]"
8dc73393bfdeca7f049a,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,14,"[124.58, 266.33001, 775.4199899999999, 278.8099950000001]","PDF points, top-left origin","[""Shimurali"", ""92/34-49"", null, ""11622"", ""9"", ""11"", ""13"", ""0"", ""13"", ""13"", ""1"", ""2"", ""0"", ""0"", ""1"", ""2"", ""3""]","[[124.58, 266.33001, 197.18, 278.8099950000001], [197.18, 266.33001, 265.5585764285714, 278.8099950000001], null, [265.5585764285714, 266.33001, 301.850005, 278.8099950000001], [301.850005, 266.33001, 342.76998999999995, 278.8099950000001], [342.76998999999995, 266.33001, 378.650005, 278.8099950000001], [378.650005, 266.33001, 402.16999000000004, 278.8099950000001], [402.16999000000004, 266.33001, 437.450005, 278.8099950000001], [437.450005, 266.33001, 469.370005, 278.8099950000001], [469.370005, 266.33001, 493.26998999999995, 278.8099950000001], [493.26998999999995, 266.33001, 520.3900199999999, 278.8099950000001], [520.3900199999999, 266.33001, 539.5900200000001, 278.8099950000001], [539.5900200000001, 266.33001, 612.30999, 278.8099950000001], [612.30999, 266.33001, 649.306017, 278.8099950000001], [649.306017, 266.33001, 677.85999, 278.8099950000001], [677.85999, 266.33001, 705.5799900000001, 278.8099950000001], [705.5799900000001, 266.33001, 775.4199899999999, 278.8099950000001]]"
9699b1356357cc3d512e,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,15,"[124.58, 278.8099950000001, 775.4199899999999, 291.28999500000003]","PDF points, top-left origin","[""Ghetugachhi"", ""91/225-253"", null, ""21682"", ""18"", ""20"", ""25"", ""0"", ""25"", ""25"", ""1"", ""5"", ""0"", ""1"", ""5"", ""0"", ""6""]","[[124.58, 278.8099950000001, 197.18, 291.28999500000003], [197.18, 278.8099950000001, 265.5585764285714, 291.28999500000003], null, [265.5585764285714, 278.8099950000001, 301.850005, 291.28999500000003], [301.850005, 278.8099950000001, 342.76998999999995, 291.28999500000003], [342.76998999999995, 278.8099950000001, 378.650005, 291.28999500000003], [378.650005, 278.8099950000001, 402.16999000000004, 291.28999500000003], [402.16999000000004, 278.8099950000001, 437.450005, 291.28999500000003], [437.450005, 278.8099950000001, 469.370005, 291.28999500000003], [469.370005, 278.8099950000001, 493.26998999999995, 291.28999500000003], [493.26998999999995, 278.8099950000001, 520.3900199999999, 291.28999500000003], [520.3900199999999, 278.8099950000001, 539.5900200000001, 291.28999500000003], [539.5900200000001, 278.8099950000001, 612.30999, 291.28999500000003], [612.30999, 278.8099950000001, 649.306017, 291.28999500000003], [649.306017, 278.8099950000001, 677.85999, 291.28999500000003], [677.85999, 278.8099950000001, 705.5799900000001, 291.28999500000003], [705.5799900000001, 278.8099950000001, 775.4199899999999, 291.28999500000003]]"
8a6bb99ace571f5e992f,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,16,"[124.58, 291.28999500000003, 775.4199899999999, 303.77001000000007]","PDF points, top-left origin","[""Dewli"", ""93/25-53"", null, ""21764"", ""17"", ""20"", ""25"", ""0"", ""25"", ""25"", ""1"", ""5"", ""0"", ""0"", ""6"", ""0"", ""6""]","[[124.58, 291.28999500000003, 197.18, 303.77001000000007], [197.18, 291.28999500000003, 265.5585764285714, 303.77001000000007], null, [265.5585764285714, 291.28999500000003, 301.850005, 303.77001000000007], [301.850005, 291.28999500000003, 342.76998999999995, 303.77001000000007], [342.76998999999995, 291.28999500000003, 378.650005, 303.77001000000007], [378.650005, 291.28999500000003, 402.16999000000004, 303.77001000000007], [402.16999000000004, 291.28999500000003, 437.450005, 303.77001000000007], [437.450005, 291.28999500000003, 469.370005, 303.77001000000007], [469.370005, 291.28999500000003, 493.26998999999995, 303.77001000000007], [493.26998999999995, 291.28999500000003, 520.3900199999999, 303.77001000000007], [520.3900199999999, 291.28999500000003, 539.5900200000001, 303.77001000000007], [539.5900200000001, 291.28999500000003, 612.30999, 303.77001000000007], [612.30999, 291.28999500000003, 649.306017, 303.77001000000007], [649.306017, 291.28999500000003, 677.85999, 303.77001000000007], [677.85999, 291.28999500000003, 705.5799900000001, 303.77001000000007], [705.5799900000001, 291.28999500000003, 775.4199899999999, 303.77001000000007]]"
680472f2cf7235d1796f,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,17,"[124.58, 303.77001000000007, 775.4199899999999, 316.3699950000001]","PDF points, top-left origin","[""Hingnara"", ""93/1-24"", null, ""17181"", ""12"", ""17"", ""20"", ""0"", ""20"", ""20"", ""0"", ""5"", ""0"", ""1"", ""4"", ""0"", ""5""]","[[124.58, 303.77001000000007, 197.18, 316.3699950000001], [197.18, 303.77001000000007, 265.5585764285714, 316.3699950000001], null, [265.5585764285714, 303.77001000000007, 301.850005, 316.3699950000001], [301.850005, 303.77001000000007, 342.76998999999995, 316.3699950000001], [342.76998999999995, 303.77001000000007, 378.650005, 316.3699950000001], [378.650005, 303.77001000000007, 402.16999000000004, 316.3699950000001], [402.16999000000004, 303.77001000000007, 437.450005, 316.3699950000001], [437.450005, 303.77001000000007, 469.370005, 316.3699950000001], [469.370005, 303.77001000000007, 493.26998999999995, 316.3699950000001], [493.26998999999995, 303.77001000000007, 520.3900199999999, 316.3699950000001], [520.3900199999999, 303.77001000000007, 539.5900200000001, 316.3699950000001], [539.5900200000001, 303.77001000000007, 612.30999, 316.3699950000001], [612.30999, 303.77001000000007, 649.306017, 316.3699950000001], [649.306017, 303.77001000000007, 677.85999, 316.3699950000001], [677.85999, 303.77001000000007, 705.5799900000001, 316.3699950000001], [705.5799900000001, 303.77001000000007, 775.4199899999999, 316.3699950000001]]"
b700dca648a6e9160d7e,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,18,"[124.58, 316.3699950000001, 775.4199899999999, 328.8699950000001]","PDF points, top-left origin","[""Total"", null, null, """", ""267576"", ""206"", null, ""258"", ""307"", ""0"", ""307"", null, ""307"", ""9"", ""63"", ""7"", ""6""]","[[124.58, 316.3699950000001, 265.5585764285714, 328.8699950000001], null, null, [265.5585764285714, 316.3699950000001, 301.850005, 328.8699950000001], [301.850005, 316.3699950000001, 342.76998999999995, 328.8699950000001], [342.76998999999995, 316.3699950000001, 402.16999000000004, 328.8699950000001], null, [402.16999000000004, 316.3699950000001, 437.450005, 328.8699950000001], [437.450005, 316.3699950000001, 469.370005, 328.8699950000001], [469.370005, 316.3699950000001, 493.26998999999995, 328.8699950000001], [493.26998999999995, 316.3699950000001, 539.5900200000001, 328.8699950000001], null, [539.5900200000001, 316.3699950000001, 612.30999, 328.8699950000001], [612.30999, 316.3699950000001, 649.306017, 328.8699950000001], [649.306017, 316.3699950000001, 677.85999, 328.8699950000001], [677.85999, 316.3699950000001, 705.5799900000001, 328.8699950000001], [705.5799900000001, 316.3699950000001, 775.4199899999999, 328.8699950000001]]"
39905f67dea44a180433,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,19,"[124.58, 328.8699950000001, 775.4199899999999, 341.34999500000004]","PDF points, top-left origin","[""Kastodanga-II"", null, ""93/54-70"", ""12877"", ""12"", ""12"", ""15"", ""0"", ""15"", ""15"", ""1"", ""3"", ""0"", ""1"", ""2"", ""0"", ""4""]","[[124.58, 328.8699950000001, 214.94000499999999, 341.34999500000004], null, [214.94000499999999, 328.8699950000001, 265.5585764285714, 341.34999500000004], [265.5585764285714, 328.8699950000001, 301.850005, 341.34999500000004], [301.850005, 328.8699950000001, 342.76998999999995, 341.34999500000004], [342.76998999999995, 328.8699950000001, 378.650005, 341.34999500000004], [378.650005, 328.8699950000001, 402.16999000000004, 341.34999500000004], [402.16999000000004, 328.8699950000001, 437.450005, 341.34999500000004], [437.450005, 328.8699950000001, 469.370005, 341.34999500000004], [469.370005, 328.8699950000001, 493.26998999999995, 341.34999500000004], [493.26998999999995, 328.8699950000001, 520.3900199999999, 341.34999500000004], [520.3900199999999, 328.8699950000001, 539.5900200000001, 341.34999500000004], [539.5900200000001, 328.8699950000001, 612.30999, 341.34999500000004], [612.30999, 328.8699950000001, 649.306017, 341.34999500000004], [649.306017, 328.8699950000001, 677.85999, 341.34999500000004], [677.85999, 328.8699950000001, 705.5799900000001, 341.34999500000004], [705.5799900000001, 328.8699950000001, 775.4199899999999, 341.34999500000004]]"
8a00b4a72fc2bc99655a,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,20,"[124.58, 341.34999500000004, 775.4199899999999, 353.83001]","PDF points, top-left origin","[""Kastodanga-I"", null, ""93/71-86"", ""13108"", ""12"", ""13"", ""15"", ""0"", ""15"", ""15"", ""0"", ""2"", ""2"", ""0"", ""3"", ""0"", ""4""]","[[124.58, 341.34999500000004, 214.94000499999999, 353.83001], null, [214.94000499999999, 341.34999500000004, 265.5585764285714, 353.83001], [265.5585764285714, 341.34999500000004, 301.850005, 353.83001], [301.850005, 341.34999500000004, 342.76998999999995, 353.83001], [342.76998999999995, 341.34999500000004, 378.650005, 353.83001], [378.650005, 341.34999500000004, 402.16999000000004, 353.83001], [402.16999000000004, 341.34999500000004, 437.450005, 353.83001], [437.450005, 341.34999500000004, 469.370005, 353.83001], [469.370005, 341.34999500000004, 493.26998999999995, 353.83001], [493.26998999999995, 341.34999500000004, 520.3900199999999, 353.83001], [520.3900199999999, 341.34999500000004, 539.5900200000001, 353.83001], [539.5900200000001, 341.34999500000004, 612.30999, 353.83001], [612.30999, 341.34999500000004, 649.306017, 353.83001], [649.306017, 341.34999500000004, 677.85999, 353.83001], [677.85999, 341.34999500000004, 705.5799900000001, 353.83001], [705.5799900000001, 341.34999500000004, 775.4199899999999, 353.83001]]"
665a1f93129124ae1e65,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,57,0,21,"[124.58, 353.83001, 775.4199899999999, 366.3099950000001]","PDF points, top-left origin","[""Mollabelia"", null, ""93/87-113"", ""21292"", ""16"", ""20"", ""24"", ""0"", ""24"", ""24"", ""0"", ""5"", ""1"", ""1"", ""4"", ""1"", ""6""]","[[124.58, 353.83001, 214.94000499999999, 366.3099950000001], null, [214.94000499999999, 353.83001, 265.5585764285714, 366.3099950000001], [265.5585764285714, 353.83001, 301.850005, 366.3099950000001], [301.850005, 353.83001, 342.76998999999995, 366.3099950000001], [342.76998999999995, 353.83001, 378.650005, 366.3099950000001], [378.650005, 353.83001, 402.16999000000004, 366.3099950000001], [402.16999000000004, 353.83001, 437.450005, 366.3099950000001], [437.450005, 353.83001, 469.370005, 366.3099950000001], [469.370005, 353.83001, 493.26998999999995, 366.3099950000001], [493.26998999999995, 353.83001, 520.3900199999999, 366.3099950000001], [520.3900199999999, 353.83001, 539.5900200000001, 366.3099950000001], [539.5900200000001, 353.83001, 612.30999, 366.3099950000001], [612.30999, 353.83001, 649.306017, 366.3099950000001], [649.306017, 353.83001, 677.85999, 366.3099950000001], [677.85999, 353.83001, 705.5799900000001, 366.3099950000001], [705.5799900000001, 353.83001, 775.4199899999999, 366.3099950000001]]"
