source_page,side,line,raw_text,serial,name,category
7,right,37,15 Padalam SC (General),15,Padalam,SC (General)
7,right,38,16 Keelavalam SC (General),16,Keelavalam,SC (General)
7,right,39,17 Kavadur SC (General),17,Kavadur,SC (General)
7,right,40,18 Gendrachery SC (General),18,Gendrachery,SC (General)
7,right,41,19 Ariyanur SC (General),19,Ariyanur,SC (General)
7,right,42,20 Periyavenmani SC (General),20,Periyavenmani,SC (General)
7,right,43,21 Pilappur SC (General),21,Pilappur,SC (General)
7,right,44,22 Peruveli SC (General),22,Peruveli,SC (General)
7,right,45,23 Pakkam SC (General),23,Pakkam,SC (General)
7,right,46,24 Nethapakkam SC (General),24,Nethapakkam,SC (General)
7,right,47,25 Nelvoy SC (General),25,Nelvoy,SC (General)
7,right,48,26 Mangalam SC (General),26,Mangalam,SC (General)
7,right,49,27 Kallapiranpuram SC (General),27,Kallapiranpuram,SC (General)
8,left,3,28 Chinnavenmani SC (General),28,Chinnavenmani,SC (General)
8,left,4,29 Avurimedu SC (General),29,Avurimedu,SC (General)
8,left,5,30 Arayapakkam General (Women),30,Arayapakkam,General (Women)
8,left,6,31 Vettur General (Women),31,Vettur,General (Women)
8,left,7,32 Vaiyavur General (Women),32,Vaiyavur,General (Women)
8,left,8,33 Saravambakkam General (Women),33,Saravambakkam,General (Women)
8,left,9,34 Puliyarankottai General (Women),34,Puliyarankottai,General (Women)
8,left,10,35 Pudupattu General (Women),35,Pudupattu,General (Women)
8,left,11,36 Netrambakkam General (Women),36,Netrambakkam,General (Women)
8,left,12,37 Neerpair General (Women),37,Neerpair,General (Women)
8,left,13,38 Murukkambakkam General (Women),38,Murukkambakkam,General (Women)
8,left,14,39 Lakshminarayanapuram General (Women),39,Lakshminarayanapuram,General (Women)
8,left,15,40 Zamin Budur General,40,Zamin Budur,General
8,left,16,41 Zamin Endathur General,41,Zamin Endathur,General
8,left,17,42 Thonnadu General,42,Thonnadu,General
8,left,18,43 Palamathur General,43,Palamathur,General
8,left,19,44 Nesapakkam General,44,Nesapakkam,General
8,left,20,45 Nallamur General,45,Nallamur,General
8,left,21,46 Manandur General,46,Manandur,General
8,left,22,47 Karunagarachery General,47,Karunagarachery,General
8,left,23,48 Janakipuram General,48,Janakipuram,General
8,left,24,49 Bukkathurai General,49,Bukkathurai,General
8,left,25,50 Viralur General,50,Viralur,General
8,left,26,51 Sithandi General,51,Sithandi,General
8,left,27,52 Nallur General,52,Nallur,General
8,left,28,53 Munuthikuppam General,53,Munuthikuppam,General
8,left,29,54 Kinar General,54,Kinar,General
8,left,30,55 Keelakandai General,55,Keelakandai,General
8,left,31,56 Kattudevadur General,56,Kattudevadur,General
8,left,32,57 Irumbedu General,57,Irumbedu,General
8,left,33,58 149 Budur General,58,149 Budur,General
8,left,35,1 L.Endathur ST (General),1,L.Endathur,ST (General)
8,left,36,2 Thimmapuram SC (Women),2,Thimmapuram,SC (Women)
8,left,37,3 Sempoondi SC (Women),3,Sempoondi,SC (Women)
8,left,38,4 Minnal Chithmur SC (Women),4,Minnal Chithmur,SC (Women)
8,left,39,5 Kongarimampattu SC (Women),5,Kongarimampattu,SC (Women)
8,left,40,6 Keezhamur SC (Women),6,Keezhamur,SC (Women)
8,left,41,7 Edaiyalam SC (Women),7,Edaiyalam,SC (Women)
8,left,42,8 Annanthamangalam SC (Women),8,Annanthamangalam,SC (Women)
8,left,43,9 Annangal SC (Women),9,Annangal,SC (Women)
8,left,44,10 Thinnalur SC (General),10,Thinnalur,SC (General)
8,left,45,11 Siruthamur SC (General),11,Siruthamur,SC (General)
8,left,46,12 Padhri SC (General),12,Padhri,SC (General)
8,left,47,13 Murungai SC (General),13,Murungai,SC (General)
8,right,3,14 Keelathivakkam SC (General),14,Keelathivakkam,SC (General)
8,right,4,15 Agili SC (General),15,Agili,SC (General)
8,right,5,16 Vadamanipakkam SC (General),16,Vadamanipakkam,SC (General)
8,right,6,17 Vellaputhur SC (General),17,Vellaputhur,SC (General)
8,right,7,18 Unamalai SC (General),18,Unamalai,SC (General)
8,right,8,19 Nedungal SC (General),19,Nedungal,SC (General)
8,right,9,20 Kalathur SC (General),20,Kalathur,SC (General)
8,right,10,21 Kadambur SC (General),21,Kadambur,SC (General)
8,right,11,22 Ananikunnam SC (General),22,Ananikunnam,SC (General)
8,right,12,23 Kattukaranai SC (General),23,Kattukaranai,SC (General)
8,right,13,24 Morapakkam General (Women),24,Morapakkam,General (Women)
8,right,14,25 Kadamaliputhur General (Women),25,Kadamaliputhur,General (Women)
8,right,15,26 Vedanthangal General (Women),26,Vedanthangal,General (Women)
8,right,16,27 Thirumukkadu General (Women),27,Thirumukkadu,General (Women)
8,right,17,28 Theetalam General (Women),28,Theetalam,General (Women)
8,right,18,29 Perumpakkam General (Women),29,Perumpakkam,General (Women)
8,right,19,30 Perumbaikandigai General (Women),30,Perumbaikandigai,General (Women)
8,right,20,31 Guddalur General (Women),31,Guddalur,General (Women)
8,right,21,32 Vinnampondi General (Women),32,Vinnampondi,General (Women)
8,right,22,33 Seethapuram General (Women),33,Seethapuram,General (Women)
8,right,23,34 Kattugudalur General (Women),34,Kattugudalur,General (Women)
8,right,24,35 Thozhupedu General (Women),35,Thozhupedu,General (Women)
8,right,25,36 Alapakkam General,36,Alapakkam,General
8,right,26,37 Velamur General,37,Velamur,General
8,right,27,38 Pallipettai General,38,Pallipettai,General
8,right,28,39 Orathy General,39,Orathy,General
8,right,29,40 Madhur General,40,Madhur,General
8,right,30,41 Kiliyanagar General,41,Kiliyanagar,General
8,right,31,42 Athivakkam General,42,Athivakkam,General
8,right,32,43 Elapakkam General,43,Elapakkam,General
8,right,33,44 Veliyampakkam General,44,Veliyampakkam,General
8,right,34,45 Siruperpondy General,45,Siruperpondy,General
8,right,35,46 Papanallur General,46,Papanallur,General
8,right,36,47 Kozhiyalam General,47,Kozhiyalam,General
8,right,37,48 Poragal General,48,Poragal,General
8,right,38,49 Baburayanpettai General,49,Baburayanpettai,General
8,right,39,50 Mathur General,50,Mathur,General
8,right,40,51 Karasangal General,51,Karasangal,General
8,right,41,52 Karikili General,52,Karikili,General
8,right,42,53 Athur General,53,Athur,General
8,right,43,54 Thandaripuuducherry General,54,Thandaripuuducherry,General
8,right,44,55 Porparangakaranai General,55,Porparangakaranai,General
8,right,45,56 Orathur General,56,Orathur,General
8,right,46,57 Mogalvadi General,57,Mogalvadi,General
8,right,47,58 Vilangadu General,58,Vilangadu,General
8,right,48,59 Sirunagalur General,59,Sirunagalur,General
9,left,3,1 Chithamur ST (General),1,Chithamur,ST (General)
9,left,4,2 Vannianallur SC (Women),2,Vannianallur,SC (Women)
9,left,5,3 Chunampet SC (Women),3,Chunampet,SC (Women)
9,left,6,4 Easur SC (Women),4,Easur,SC (Women)
9,left,7,5 Kayapakkam SC (Women),5,Kayapakkam,SC (Women)
9,left,8,6 Sothupakkam SC (Women),6,Sothupakkam,SC (Women)
9,left,9,7 Thenpakkam SC (Women),7,Thenpakkam,SC (Women)
9,left,10,8 Puthirankottai SC (Women),8,Puthirankottai,SC (Women)
9,left,11,9 Polambakkam SC (Women),9,Polambakkam,SC (Women)
9,left,12,10 Maluvankaranai SC (General),10,Maluvankaranai,SC (General)
9,left,13,11 Magundagiri SC (General),11,Magundagiri,SC (General)
9,left,14,12 Nerkunam SC (General),12,Nerkunam,SC (General)
9,left,15,13 Perambakkam SC (General),13,Perambakkam,SC (General)
9,left,16,14 Perukkaranai SC (General),14,Perukkaranai,SC (General)
9,left,17,15 Sirumailur SC (General),15,Sirumailur,SC (General)
9,left,18,16 Arappedu SC (General),16,Arappedu,SC (General)
9,left,19,17 Keelmaruvathur SC (General),17,Keelmaruvathur,SC (General)
9,left,20,18 Melmaruvathur SC (General),18,Melmaruvathur,SC (General)
9,left,21,19 Vedal SC (General),19,Vedal,SC (General)
9,left,22,20 Mambakkam SC (General),20,Mambakkam,SC (General)
9,left,23,21 Nugumbal SC (General),21,Nugumbal,SC (General)
9,left,24,22 Thandalam SC (General),22,Thandalam,SC (General)
9,left,25,23 Chinnakayapakkam General (Women),23,Chinnakayapakkam,General (Women)
9,left,26,24 Periyakalakadi General (Women),24,Periyakalakadi,General (Women)
9,left,27,25 Sirunagar General (Women),25,Sirunagar,General (Women)
9,left,28,26 Agaram General (Women),26,Agaram,General (Women)
9,left,29,27 Chitharkadu General (Women),27,Chitharkadu,General (Women)
9,left,30,28 Kadukalur General (Women),28,Kadukalur,General (Women)
9,left,31,29 Kalpattu General (Women),29,Kalpattu,General (Women)
9,left,32,30 Indalur General,30,Indalur,General
9,left,33,31 Irumbili General,31,Irumbili,General
9,left,34,32 Pondur General,32,Pondur,General
9,left,35,33 Poongunam General,33,Poongunam,General
9,left,36,34 Puliyani General,34,Puliyani,General
9,left,37,35 Vilangadu General,35,Vilangadu,General
9,left,38,36 Amandankaranai General,36,Amandankaranai,General
9,left,39,37 23. Kolathur General,37,23. Kolathur,General
9,left,40,38 Parukkal General,38,Parukkal,General
9,left,41,39 Poraiyur General,39,Poraiyur,General
9,left,42,40 Ammanambakkam General,40,Ammanambakkam,General
9,left,43,41 57. Kolathur General,41,57. Kolathur,General
9,left,44,42 Porur General,42,Porur,General
9,left,45,43 Puthur General,43,Puthur,General
9,left,47,1 Nemandam SC (Women),1,Nemandam,SC (Women)
9,left,48,2 Akinambedu SC (Women),2,Akinambedu,SC (Women)
9,left,49,3 Vadapattinam SC (Women),3,Vadapattinam,SC (Women)
9,left,50,4 Nelvoypalayam SC (Women),4,Nelvoypalayam,SC (Women)
9,left,51,5 Sengattur SC (Women),5,Sengattur,SC (Women)
9,left,52,6 Thiruvathur SC (Women),6,Thiruvathur,SC (Women)
9,left,53,7 Paramesvaramangalam SC (General),7,Paramesvaramangalam,SC (General)
9,left,54,8 Nedumaram SC (General),8,Nedumaram,SC (General)
9,left,55,9 Thandarai SC (General),9,Thandarai,SC (General)
9,left,56,10 Kalkulam SC (General),10,Kalkulam,SC (General)
9,right,3,11 Kadalur SC (General),11,Kadalur,SC (General)
9,right,4,12 Thenpattinam SC (General),12,Thenpattinam,SC (General)
9,right,5,13 Anaicut SC (General),13,Anaicut,SC (General)
9,right,6,14 Iranyasithi SC (General),14,Iranyasithi,SC (General)
9,right,7,15 Veerabogam SC (General),15,Veerabogam,SC (General)
9,right,8,16 Kanathur SC (General),16,Kanathur,SC (General)
9,right,9,17 Mugaiyur SC (General),17,Mugaiyur,SC (General)
9,right,10,18 Vettakarakuppam SC (General),18,Vettakarakuppam,SC (General)
9,right,11,19 Perumbakkam General (Women),19,Perumbakkam,General (Women)
9,right,12,20 Keelacheri General (Women),20,Keelacheri,General (Women)
9,right,13,21 Periyavelikadu General (Women),21,Periyavelikadu,General (Women)
9,right,14,22 Kadugupattu General (Women),22,Kadugupattu,General (Women)
9,right,15,23 Thattambattu General (Women),23,Thattambattu,General (Women)
9,right,16,24 Seekinankuppam General (Women),24,Seekinankuppam,General (Women)
9,right,17,25 Kodur General (Women),25,Kodur,General (Women)
9,right,18,26 Vadakkuvayalur General (Women),26,Vadakkuvayalur,General (Women)
9,right,19,27 Adayalacheri General,27,Adayalacheri,General
9,right,20,28 Pavinjur General,28,Pavinjur,General
9,right,21,29 Sembur General,29,Sembur,General
9,right,22,30 Paramankeni General,30,Paramankeni,General
9,right,23,31 Nerkunapattu General,31,Nerkunapattu,General
9,right,24,32 Neelamangalam General,32,Neelamangalam,General
9,right,25,33 Lathur General,33,Lathur,General
9,right,26,34 Nelvoy General,34,Nelvoy,General
9,right,27,35 Thondamanallur General,35,Thondamanallur,General
9,right,28,36 Koovathur General,36,Koovathur,General
9,right,29,37 Siruvangunam General,37,Siruvangunam,General
9,right,30,38 Cheyyur General,38,Cheyyur,General
9,right,31,39 Pachambakkam General,39,Pachambakkam,General
9,right,32,40 Ammanoor General,40,Ammanoor,General
9,right,33,41 Seevadi General,41,Seevadi,General
9,right,35,1 Sithalapakkam SC (Women),1,Sithalapakkam,SC (Women)
9,right,36,2 Vengaivasal SC (Women),2,Vengaivasal,SC (Women)
9,right,37,3 Ottiyambakkam SC (General),3,Ottiyambakkam,SC (General)
9,right,38,4 Pozhichalur General (Women),4,Pozhichalur,General (Women)
9,right,39,5 Nanmangalam General (Women),5,Nanmangalam,General (Women)
9,right,40,6 Moovarasampattu General (Women),6,Moovarasampattu,General (Women)
9,right,41,7 Madurapakkam General (Women),7,Madurapakkam,General (Women)
9,right,42,8 Agaramthen General (Women),8,Agaramthen,General (Women)
9,right,43,9 Medavakkam General,9,Medavakkam,General
9,right,44,10 Mudichur General,10,Mudichur,General
9,right,45,11 Kovilambakkam General,11,Kovilambakkam,General
9,right,46,12 Cowelbazzar General,12,Cowelbazzar,General
9,right,47,13 Tirisulam General,13,Tirisulam,General
9,right,48,14 Thiruvanjeri General,14,Thiruvanjeri,General
9,right,49,15 Perumbakkam General,15,Perumbakkam,General
10,left,10,1 Morai SC(Women),1,Morai,SC(Women)
10,left,11,2 Alathur SC(General),2,Alathur,SC(General)
10,left,12,3 Pandeswaram SC(General),3,Pandeswaram,SC(General)
10,left,13,4 Arakkambakkam General(Women),4,Arakkambakkam,General(Women)
10,left,14,5 Ayappakkam General(Women),5,Ayappakkam,General(Women)
10,left,15,6 Pammadhukulam General(Women),6,Pammadhukulam,General(Women)
10,left,16,7 Vellacheri General(Women),7,Vellacheri,General(Women)
10,left,17,8 Adayalampattu General,8,Adayalampattu,General
10,left,18,9 Karlapakkam General,9,Karlapakkam,General
10,left,19,10 Palavedu General,10,Palavedu,General
10,left,20,11 Pothur General,11,Pothur,General
10,left,21,12 Vanagaram General,12,Vanagaram,General
10,left,22,13 Vellanoor General,13,Vellanoor,General
10,left,24,1 Pullilyon SC(General),1,Pullilyon,SC(General)
10,left,25,2 Vilangadupakkam General(Women),2,Vilangadupakkam,General(Women)
10,left,26,3 Vadakarai General(Women),3,Vadakarai,General(Women)
10,left,27,4 Theerthakariyampattu General,4,Theerthakariyampattu,General
10,left,28,5 Grantlyon General,5,Grantlyon,General
10,left,29,6 Alinjivakkam General,6,Alinjivakkam,General
10,left,30,7 Sendrampakkam General,7,Sendrampakkam,General
10,left,32,1 Pulicat ST(General),1,Pulicat,ST(General)
10,left,33,2 Thiruppalaivanam SC(Women),2,Thiruppalaivanam,SC(Women)
10,left,34,3 Siruvakkam SC(Women),3,Siruvakkam,SC(Women)
10,left,35,4 Vannipakkam SC(Women),4,Vannipakkam,SC(Women)
10,left,36,5 Thiruvellavoyal SC(Women),5,Thiruvellavoyal,SC(Women)
10,left,37,6 Kammarpalayam SC(Women),6,Kammarpalayam,SC(Women)
10,left,38,7 Kolur SC(Women),7,Kolur,SC(Women)
10,left,39,8 Erusivan SC(Women),8,Erusivan,SC(Women)
10,left,40,9 Avurivakkam SC(General),9,Avurivakkam,SC(General)
10,left,41,10 Panapakkam SC(General),10,Panapakkam,SC(General)
10,left,42,11 Thathamanji SC(General),11,Thathamanji,SC(General)
10,left,43,12 Vanjivakkam SC(General),12,Vanjivakkam,SC(General)
10,left,44,13 Kilikodi SC(General),13,Kilikodi,SC(General)
10,left,45,14 Agaram SC(General),14,Agaram,SC(General)
10,left,46,15 Guduvancheri SC(General),15,Guduvancheri,SC(General)
10,left,47,16 Sombattu SC(General),16,Sombattu,SC(General)
10,left,48,17 Seganyam SC(General),17,Seganyam,SC(General)
10,left,49,18 Aladu SC(General),18,Aladu,SC(General)
10,right,10,19 Pralayambakkam SC(General),19,Pralayambakkam,SC(General)
10,right,11,20 Thangal Perumbulam SC(General),20,Thangal Perumbulam,SC(General)
10,right,12,21 Arasur SC(General),21,Arasur,SC(General)
10,right,13,22 Velur General(Women),22,Velur,General(Women)
10,right,14,23 Kattupalli General(Women),23,Kattupalli,General(Women)
10,right,15,24 Medhur General(Women),24,Medhur,General(Women)
10,right,16,25 Poongulam General(Women),25,Poongulam,General(Women)
10,right,17,26 Voyalur General(Women),26,Voyalur,General(Women)
10,right,18,27 Kottaikuppam General(Women),27,Kottaikuppam,General(Women)
10,right,19,28 Thadaperumbakkam General(Women),28,Thadaperumbakkam,General(Women)
10,right,20,29 Kaniyambakkam General(Women),29,Kaniyambakkam,General(Women)
10,right,21,30 Neithavoyal General(Women),30,Neithavoyal,General(Women)
10,right,22,31 Subbareddypalayam General(Women),31,Subbareddypalayam,General(Women)
10,right,23,32 Kattavoor General(Women),32,Kattavoor,General(Women)
10,right,24,33 Kallur General(Women),33,Kallur,General(Women)
10,right,25,34 Kondakarai General,34,Kondakarai,General
10,right,26,35 Avoor General,35,Avoor,General
10,right,27,36 A.Reddypalayam General,36,A.Reddypalayam,General
10,right,28,37 Eliambedu General,37,Eliambedu,General
10,right,29,38 Kattur General,38,Kattur,General
10,right,30,39 Kadapakkam General,39,Kadapakkam,General
10,right,31,40 Periyakarambur General,40,Periyakarambur,General
10,right,32,41 Vallur General,41,Vallur,General
10,right,33,42 Melur General,42,Melur,General
10,right,34,43 Nandiyambakkam General,43,Nandiyambakkam,General
10,right,35,44 Vellivoyalchavadi General,44,Vellivoyalchavadi,General
10,right,36,45 Athippattu General,45,Athippattu,General
10,right,37,46 Kodur General,46,Kodur,General
10,right,38,47 Anuppambattu General,47,Anuppambattu,General
10,right,39,48 Kalpakkam General,48,Kalpakkam,General
10,right,40,49 Seliambedu General,49,Seliambedu,General
10,right,41,50 Perumbedu General,50,Perumbedu,General
10,right,42,51 Lighthousekuppam General,51,Lighthousekuppam,General
10,right,43,52 Sirulapakkam General,52,Sirulapakkam,General
10,right,44,53 Devadhanam General,53,Devadhanam,General
10,right,45,54 Nallur General,54,Nallur,General
10,right,46,55 Merattoor General,55,Merattoor,General
11,left,3,1 Vadakkunallur ST(General),1,Vadakkunallur,ST(General)
11,left,4,2 Athur SC(Women),2,Athur,SC(Women)
11,left,5,3 Nerkundram SC(Women),3,Nerkundram,SC(Women)
11,left,6,4 Neduvarambakkam SC(Women),4,Neduvarambakkam,SC(Women)
11,left,7,5 Panchetty SC(Women),5,Panchetty,SC(Women)
11,left,8,6 Andarkuppam SC(General),6,Andarkuppam,SC(General)
11,left,9,7 Perungavoor SC(General),7,Perungavoor,SC(General)
11,left,10,8 Periamullaivoyal SC(General),8,Periamullaivoyal,SC(General)
11,left,11,9 Amoor SC(General),9,Amoor,SC(General)
11,left,12,10 Sholavaram SC(General),10,Sholavaram,SC(General)
11,left,13,11 Angadu SC(General),11,Angadu,SC(General)
11,left,14,12 Budur SC(General),12,Budur,SC(General)
11,left,15,13 Orakkadu General(Women),13,Orakkadu,General(Women)
11,left,16,14 Malivakkam General(Women),14,Malivakkam,General(Women)
11,left,17,15 Gnayiru General(Women),15,Gnayiru,General(Women)
11,left,18,16 Old Erumaivettipalayam General(Women),16,Old Erumaivettipalayam,General(Women)
11,left,19,17 Alamathi General(Women),17,Alamathi,General(Women)
11,left,20,18 Kummanoor General(Women),18,Kummanoor,General(Women)
11,left,21,19 Vellivoyal General(Women),19,Vellivoyal,General(Women)
11,left,22,20 Bondavakkam General(Women),20,Bondavakkam,General(Women)
11,left,23,21 Madhavaram General(Women),21,Madhavaram,General(Women)
11,left,24,22 Athippedu General,22,Athippedu,General
11,left,25,23 Arumandai General,23,Arumandai,General
11,left,26,24 Bandikkavanur General,24,Bandikkavanur,General
