state,district,term,block,gram_panchayat,named_in_order,caste_reservation,woman_reserved,printed,match,assigned_by,order,source_file,source_page,source_row,gp_list
West Bengal,Alipurduar,2018,FALAKATA,DALGAON,False,UR,False,,not_named,,"Form 1B, Offices of the Pradhan, signed 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,FALAKATA,DEOGAON,True,UR,True,DEOGAON,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,37.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,FALAKATA,DHANIRAMPUR-I,True,UR,True,DHANIRAMPUR-I,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,34.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,FALAKATA,DHANIRAMPUR-II,True,SC,False,DHANIRAMPUR-II,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,35.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,FALAKATA,FALAKATA-I,False,UR,False,,not_named,,"Form 1B, Offices of the Pradhan, signed 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,FALAKATA,FALAKATA-II,True,UR,True,FALAKATA-II,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,6.0,42.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,FALAKATA,GUABARNAGAR,True,SC,False,GUABARNAGAR,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,40.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,FALAKATA,JATESWAR-I,True,ST,True,JATESWAR-I,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,36.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,FALAKATA,JATESWAR-II,False,UR,False,,not_named,,"Form 1B, Offices of the Pradhan, signed 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,FALAKATA,MAIRADANGA,True,SC,True,MAIRADANGA,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,39.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,FALAKATA,PARANGERPAR,True,UR,True,PARANGERPAR,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,6.0,41.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,FALAKATA,SALKUMAR,True,ST,False,SHALKUMAR,transliteration,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,38.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KALCHINI,CHUAPARA,True,UR,True,CHUAPARA,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,17.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KALCHINI,DALSINGPARA,True,ST,True,DALSING PARA,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,16.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KALCHINI,GAROPARA,True,UR,True,GAROPARA,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,20.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KALCHINI,JAIGAON-I,False,UR,False,,not_named,,"Form 1B, Offices of the Pradhan, signed 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KALCHINI,JAIGAON-II,True,ST,False,JAIGAON-II,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,15.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KALCHINI,KALCHINI,True,ST,True,KALCHINI,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,19.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KALCHINI,LATABARI,False,UR,False,,not_named,,"Form 1B, Offices of the Pradhan, signed 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KALCHINI,MALANGI,True,SC,False,MALANGI,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,18.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KALCHINI,MENDABARI,True,ST,False,MENDABARI,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,21.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KALCHINI,RAJABHATKHAOA,True,UR,True,RAJABHATKHAOA,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,22.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KALCHINI,SATALI,False,UR,False,,not_named,,"Form 1B, Offices of the Pradhan, signed 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KUMARGRAM,CHENGMARI,True,SC,False,CHENGMARI,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,4.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KUMARGRAM,KAMAKHYAGURI-I,True,ST,False,KAMAKHYAGURI - I,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,8.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KUMARGRAM,KAMAKHYAGURI-II,True,SC,True,KAMAKHYAGURI - II,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,9.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KUMARGRAM,KHOARDANGA-I,False,UR,False,,not_named,,"Form 1B, Offices of the Pradhan, signed 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KUMARGRAM,KHOARDANGA-II,True,SC,True,KHOARDANGA - II,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,7.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KUMARGRAM,KUMARGRAM,False,UR,False,,not_named,,"Form 1B, Offices of the Pradhan, signed 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KUMARGRAM,NEWLAND KUMARGRAM SANKOS,True,SC,False,NEWLANDS KUMARGRAM SANKOSH,fuzzy,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,3.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KUMARGRAM,RAIDAK,True,UR,True,RYDAK,transliteration,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,2.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KUMARGRAM,TURTURIKHANDA,True,UR,True,TURTURIKHANDA,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,1.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KUMARGRAM,VALKA BARABISA-I,True,ST,True,VOLKA BAROBISHA - I,transliteration,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,5.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,KUMARGRAM,VALKA BARABISA-II,True,UR,True,VOLKA BAROBISHA - II,transliteration,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,5.0,6.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,MADARIHAT,BANDAPANI,False,UR,False,,not_named,,"Form 1B, Offices of the Pradhan, signed 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,MADARIHAT,BIRPARA-I,True,SC,False,BIRPARA-I,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,6.0,50.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,MADARIHAT,BIRPARA-II,True,ST,False,BIRPARA-II,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,6.0,44.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,MADARIHAT,HANTAPARA,True,UR,True,HANTAPARA,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,6.0,46.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,MADARIHAT,KHAYERBARI,True,SC,False,KHAYARBARI,transliteration,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,6.0,48.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,MADARIHAT,LANKAPARA,True,UR,True,LANKAPARA,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,6.0,45.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,MADARIHAT,MADARIHAT,True,ST,True,MADARIHAT,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,6.0,47.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,MADARIHAT,RANGALIBAJNA,True,ST,True,RANGALIBAJNA,exact,matcher,"Form 1B, Offices of the Pradhan, signed 06/03/2018",alipurduar_OfficeBearer_a3ef850d.pdf,6.0,49.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,MADARIHAT,SISHUJHUMRA,False,UR,False,,not_named,,"Form 1B, Offices of the Pradhan, signed 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Alipurduar,2018,MADARIHAT,TOTOPARA BALLALGURI,False,UR,False,,not_named,,"Form 1B, Offices of the Pradhan, signed 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAKDAH,CHANDURIA-I,True,SC,False,Chanduria-I (SC),exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,22.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAKDAH,DEWLI,True,SC,False,Dewli (SC),exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,27.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAKDAH,DUBRA,True,UR,True,Dubra,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,28.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAKDAH,GHETUGACHHI,True,ST,True,Ghetugachhi (ST) | Ghetugachh:,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,26.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAKDAH,HINGNARA,True,UR,True,Hingnara,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,29.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAKDAH,RAUTARI,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAKDAH,SILINDA-I,True,BC,True,Silinda-I (BC) | Silinda-I,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,24.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAKDAH,SILINDA-II,True,UR,True,Silinda-H,scan_misread,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,25.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAKDAH,TATLA-I,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAKDAH,TATLA-II,True,SC,False,Tatla-Il (SC),scan_misread,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,5.0,23.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAPRA,ALFA,True,SC,True,Alfa (SC) | Alfa,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,3.0,13.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAPRA,BAGBERIA,True,SC,True,Bagberia (SC) | Bagberta,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,3.0,18.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAPRA,BRITTIHUDA,True,BC,False,Brittihuda (BC),exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,3.0,19.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAPRA,CHAPRA-I,True,SC,True,Chapra-l (SC) | Chapra-!,scan_misread,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,3.0,14.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAPRA,CHAPRA-II,True,BC,False,Chapra-II (BC),exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,3.0,15.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAPRA,HATISALA-I,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAPRA,HATISALA-II,True,UR,True,Hatishala-ll,scan_misread,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,3.0,12.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAPRA,HATKHOLA,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAPRA,HRIDAYPUR,True,SC,False,Hridaypur (SC),exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,3.0,11.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAPRA,KALINGA,True,UR,True,Kalinga,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,3.0,16.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAPRA,MAHATPUR,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAPRA,MAHESHPUR,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,CHAPRA,PIPRAGACHHI,True,UR,True,Pipragachht,fuzzy,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,3.0,17.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,HANSKHALI,BAGULA-I,True,UR,True,Bagula-I,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4.0,28.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,HANSKHALI,BAGULA-II,True,SC,True,Bagula-Il (SC) | Bagula-ll,scan_misread,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4.0,29.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,HANSKHALI,BATKULLA-I,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,HANSKHALI,BATKULLA-II,True,SC,True,Badkulla-Hi (SC) | Badkulla-!!,fuzzy,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4.0,31.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,HANSKHALI,BETNA GOBINDAPUR,True,BC,True,Betna Gobindapur (BC) | Betna Gobindapur,exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4.0,24.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,HANSKHALI,DAKSHINPARA-I,True,SC,True,Dakshinpara-I (SC) | Dakshinpara-],exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4.0,23.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,HANSKHALI,DAKSHINPARA-II,True,BC,False,Dakshinpara-ll (BC),scan_misread,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4.0,22.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,HANSKHALI,GAJNA,True,UR,True,Gazna,transliteration,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4.0,26.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,HANSKHALI,MAMJOAN,True,ST,False,Mamjoan (ST),exact,matcher,"No. 95/PGE'18, dated 06.03.2018",nadia_FORM_1B_Prodhan_Upa-Prodhan-06032018_29b77844.pdf,4.0,30.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Nadia,2018,HANSKHALI,MAYURHAT-I,False,UR,False,,not_named,,"No. 95/PGE'18, dated 06.03.2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
